time,pattern-recognition-frequency
1149543,11610
1149624,11611
1149695,11612
1149978,11613
1150184,11614
1150273,11615
1150286,11616
1150441,11617
1150573,11618
1150595,11619
1150763,11620
1150867,11621
1150878,11622
1150891,11623
1150948,11624
1151076,11625
1151097,11626
1151356,11627
1151386,11628
1151492,11629
1151589,11630
1151604,11631
1151696,11632
1151725,11633
1151905,11634
1151918,11635
1151931,11636
1152001,11637
1152016,11638
1152032,11639
1152153,11640
1152369,11641
1152456,11642
1152578,11643
1152591,11644
1152697,11645
1152910,11646
1152924,11647
1153022,11648
1153129,11649
1153144,11650
1153227,11651
1153257,11652
1153337,11653
1153351,11654
1153364,11655
1153457,11656
1153976,11657
1153989,11658
1154003,11659
1154093,11660
1154107,11661
1154121,11662
1154218,11663
1154246,11664
1154345,11665
1154456,11666
1154484,11667
1154664,11668
1154760,11669
1155057,11670
1155435,11671
1155528,11672
1155614,11673
1155636,11674
1155736,11675
1155818,11676
1155840,11677
1155937,11678
1155951,11679
1156067,11680
1156170,11681
1156520,11682
1156533,11683
1156616,11684
1156644,11685
1156723,11686
1156805,11687
1156928,11688
1156992,11689
1157122,11690
1157181,11691
1157210,11692
1157299,11693
1157437,11694
1157452,11695
1157518,11696
1157534,11697
1157638,11698
1157780,11699
1157809,11700
1157871,11701
1157902,11702
1157995,11703
1158010,11704
1158091,11705
1158196,11706
1158278,11707
1158393,11708
1158516,11709
1158538,11710
1158721,11711
1158748,11712
1158852,11713
1158933,11714
1158946,11715
1159066,11716
1159141,11717
1159383,11718
1159621,11719
1159697,11720
1159757,11721
1160192,11722
1160374,11723
1160404,11724
1160586,11725
1160613,11726
1160685,11727
1160804,11728
1160825,11729
1160897,11730
1160918,11731
1160990,11732
1161068,11733
1161582,11734
1161595,11735
1161702,11736
1161804,11737
1161890,11738
1162101,11739
1162184,11740
1162272,11741
1162473,11742
1162651,11743
1162748,11744
1162762,11745
1162848,11746
1162875,11747
1162965,11748
1162979,11749
1162992,11750
1163071,11751
1163101,11752
1163195,11753
1163210,11754
1163331,11755
1163388,11756
1163588,11757
1163654,11758
1163722,11759
1163791,11760
1163882,11761
1163910,11762
1164020,11763
1164358,11764
1164447,11765
1164460,11766
1164473,11767
1164566,11768
1164799,11769
1164826,11770
1164914,11771
1164928,11772
1165037,11773
1165152,11774
1165165,11775
1165179,11776
1165267,11777
1165280,11778
1165359,11779
1165458,11780
1165557,11781
1165584,11782
1165658,11783
1165765,11784
1165979,11785
1166089,11786
1166102,11787
1166200,11788
1166292,11789
1166516,11790
1166622,11791
1166730,11792
1166791,11793
1167016,11794
1167030,11795
1167226,11796
1167239,11797
1167532,11798
1167625,11799
1167653,11800
1167723,11801
1167831,11802
1167847,11803
1167860,11804
1167968,11805
1168059,11806
1168072,11807
1168165,11808
1168259,11809
1168287,11810
1168398,11811
1168470,11812
1168483,11813
1168577,11814
1168591,11815
1168677,11816
1168775,11817
1168872,11818
1168977,11819
1169217,11820
1169426,11821
1169543,11822
1169624,11823
1169745,11824
1169852,11825
1169951,11826
1169964,11827
1169978,11828
1170080,11829
1170107,11830
1170217,11831
1170302,11832
1170329,11833
1170431,11834
1170444,11835
1170457,11836
1170549,11837
1170577,11838
1170671,11839
1170685,11840
1170698,11841
1170801,11842
1170935,11843
1170948,11844
1170962,11845
1171052,11846
1171066,11847
1171170,11848
1171186,11849
1171289,11850
1171316,11851
1171433,11852
1171446,11853
1171539,11854
1171552,11855
1171565,11856
1171654,11857
1171753,11858
1171781,11859
1171891,11860
1171904,11861
1171919,11862
1172014,11863
1172028,11864
1172042,11865
1172103,11866
1172118,11867
1172568,11868
1172649,11869
1172665,11870
1172681,11871
1172771,11872
1172784,11873
1172797,11874
1172877,11875
1172905,11876
1172960,11877
1173031,11878
1173144,11879
1173165,11880
1173344,11881
1173358,11882
1173371,11883
1173697,11884
1173757,11885
1173841,11886
1173938,11887
1173951,11888
1174383,11889
1175201,11890
1175214,11891
1175678,11892
1175799,11893
1175826,11894
1176544,11895
1176619,11896
1176692,11897
1176766,11898
1176986,11899
1177086,11900
1177264,11901
1177795,11902
1178417,11903
1178536,11904
1178549,11905
1179091,11906
1179118,11907
1179226,11908
1179247,11909
1179512,11910
1179612,11911
1179735,11912
1179855,11913
1180508,11914
1180535,11915
1180724,11916
1180738,11917
1180837,11918
1180919,11919
1181048,11920
1181134,11921
1181342,11922
1181355,11923
1181453,11924
1181570,11925
1181583,11926
1181722,11927
1181848,11928
1181862,11929
1181974,11930
1182106,11931
1182973,11932
1183208,11933
1183235,11934
1183308,11935
1183413,11936
1183427,11937
1183543,11938
1183556,11939
1184161,11940
1184174,11941
1184187,11942
1184515,11943
1185257,11944
1185286,11945
1185362,11946
1185383,11947
1185489,11948
1185725,11949
1185829,11950
1185930,11951
1186028,11952
1186057,11953
1186119,11954
1186148,11955
1186219,11956
1186247,11957
1186356,11958
1186370,11959
1186463,11960
1186490,11961
1186581,11962
1186648,11963
1186661,11964
1186760,11965
1186915,11966
1187010,11967
1187038,11968
1187096,11969
1187113,11970
1187215,11971
1187318,11972
1187512,11973
1187525,11974
1187538,11975
1187648,11976
1187755,11977
1187858,11978
1187871,11979
1187885,11980
1187973,11981
1188163,11982
1188233,11983
1188267,11984
1188357,11985
1188371,11986
1188385,11987
1188468,11988
1188496,11989
1188606,11990
1188633,11991
1188753,11992
1188867,11993
1188880,11994
1188894,11995
1188973,11996
1189001,11997
1189210,11998
1189307,11999
1189321,12000
1189431,12001
1189458,12002
1189555,12003
1189672,12004
1189685,12005
1189698,12006
1189801,12007
1189814,12008
1189827,12009
1189930,12010
1189957,12011
1190069,12012
1190141,12013
1190254,12014
1190267,12015
1190280,12016
1190400,12017
1190516,12018
1190617,12019
1190826,12020
1190944,12021
1190957,12022
1190970,12023
1191059,12024
1191072,12025
1191340,12026
1191353,12027
1191366,12028
1191568,12029
1191597,12030
1191689,12031
1192006,12032
1192054,12033
1192086,12034
1192581,12035
1192686,12036
1192699,12037
1192823,12038
1193038,12039
1193145,12040
1193252,12041
1193468,12042
1193567,12043
1193594,12044
1193673,12045
1193701,12046
1193790,12047
1193817,12048
1194078,12049
1194149,12050
1194326,12051
1194341,12052
1194441,12053
1194455,12054
1194470,12055
1194582,12056
1194596,12057
1194933,12058
1194964,12059
1195275,12060
1195463,12061
1195478,12062
1196183,12063
1196244,12064
1196367,12065
1196380,12066
1196393,12067
1196586,12068
1196599,12069
1196612,12070
1196714,12071
1196741,12072
1196800,12073
1196869,12074
1196988,12075
1197003,12076
1197016,12077
1197096,12078
1197111,12079
1197174,12080
1197324,12081
1197461,12082
1197490,12083
1197570,12084
1197664,12085
1197686,12086
1197782,12087
1197797,12088
1197908,12089
1197921,12090
1197934,12091
1198044,12092
1198233,12093
1198246,12094
1198333,12095
1198347,12096
1198360,12097
1198432,12098
1198527,12099
1198541,12100
1198769,12101
1198780,12102
1198794,12103
1198878,12104
1199071,12105
1199171,12106
1199192,12107
1199285,12108
1199300,12109
1199386,12110
1199407,12111
1199479,12112
1199500,12113
1199570,12114
1199584,12115
1199804,12116
1199899,12117
1200109,12118
1200122,12119
1200135,12120
1200224,12121
1200252,12122
1200449,12123
1200868,12124
1200899,12125
1201007,12126
1201102,12127
1201116,12128
1201223,12129
1201248,12130
1201920,12131
1201933,12132
1202043,12133
1202258,12134
1202271,12135
1202284,12136
1202379,12137
1202474,12138
1202488,12139
1202584,12140
1202599,12141
1202682,12142
1202775,12143
1202804,12144
1202897,12145
1202911,12146
1202924,12147
1203013,12148
1203026,12149
1203039,12150
1203128,12151
1203155,12152
1203257,12153
1203285,12154
1203379,12155
1203407,12156
1203503,12157
1203611,12158
1203692,12159
1203903,12160
1203916,12161
1203929,12162
1204021,12163
1204035,12164
1204126,12165
1204727,12166
1204740,12167
1204821,12168
1204837,12169
1204851,12170
1204948,12171
1205063,12172
1205140,12173
1205372,12174
1205385,12175
1205488,12176
1205808,12177
1205835,12178
1205902,12179
1205915,12180
1206003,12181
1206016,12182
1206321,12183
1206348,12184
1206458,12185
1206551,12186
1206564,12187
1206577,12188
1206788,12189
1206801,12190
1206814,12191
1206924,12192
1207027,12193
1207250,12194
1207352,12195
1207365,12196
1207454,12197
1207467,12198
1207676,12199
1207844,12200
1207962,12201
1208060,12202
1208074,12203
1208087,12204
1208180,12205
1208207,12206
1208291,12207
1208308,12208
1208426,12209
1208439,12210
1208452,12211
1208532,12212
1208547,12213
1208608,12214
1208711,12215
1208793,12216
1209105,12217
1209290,12218
1209397,12219
1209589,12220
1209619,12221
1209687,12222
1209700,12223
1209788,12224
1209801,12225
1209898,12226
1210013,12227
1210124,12228
1210231,12229
1210338,12230
1210351,12231
1210364,12232
1210456,12233
1210469,12234
1210482,12235
1210575,12236
1210588,12237
1210601,12238
1210827,12239
1210901,12240
1211256,12241
1211362,12242
1211468,12243
1211496,12244
1211564,12245
1211591,12246
1211862,12247
1211969,12248
1212087,12249
1212183,12250
1212300,12251
1212396,12252
1212626,12253
1212731,12254
1212744,12255
1213124,12256
1213331,12257
1213418,12258
1213543,12259
1213557,12260
1213570,12261
1213957,12262
1214088,12263
1214355,12264
1214382,12265
1214468,12266
1214564,12267
1214648,12268
1214662,12269
1214765,12270
1214853,12271
1214867,12272
1214959,12273
1215055,12274
1215177,12275
1215265,12276
1215360,12277
1215436,12278
1215705,12279
1215830,12280
1215929,12281
1216019,12282
1216041,12283
1216134,12284
1216207,12285
1216557,12286
1216646,12287
1216660,12288
1216757,12289
1216773,12290
1216864,12291
1216997,12292
1217102,12293
1217219,12294
1217246,12295
1217351,12296
1217682,12297
1217789,12298
1217817,12299
1217897,12300
1217999,12301
1218088,12302
1218109,12303
1218169,12304
1218257,12305
1218278,12306
1218350,12307
1218371,12308
1218446,12309
1219125,12310
1219138,12311
1219490,12312
1219584,12313
1219670,12314
1219758,12315
1219779,12316
1219827,12317
1220027,12318
1220040,12319
1220053,12320
1220174,12321
1220267,12322
1220294,12323
1220616,12324
1220629,12325
1220642,12326
1220746,12327
1220759,12328
1220844,12329
1220954,12330
1220967,12331
1220981,12332
1221091,12333
1221119,12334
1221221,12335
1221422,12336
1221435,12337
1221448,12338
1221531,12339
1221592,12340
1221623,12341
1221719,12342
1221749,12343
1221831,12344
1221909,12345
1222037,12346
1222157,12347
1222171,12348
1222184,12349
1222277,12350
1222335,12351
1222365,12352
1222422,12353
1222644,12354
1222671,12355
1222777,12356
1222888,12357
1222951,12358
1223075,12359
1223088,12360
1223212,12361
1223333,12362
1223450,12363
1223477,12364
1223593,12365
1223606,12366
1223695,12367
1223708,12368
1223721,12369
1223810,12370
1223823,12371
1223836,12372
1223931,12373
1224134,12374
1224262,12375
1224390,12376
1224497,12377
1224512,12378
1224622,12379
1224635,12380
1224648,12381
1224736,12382
1224749,12383
1224838,12384
1224851,12385
1224864,12386
1224957,12387
1224986,12388
1225076,12389
1225090,12390
1225206,12391
1225220,12392
1225322,12393
1225335,12394
1225348,12395
1225438,12396
1225452,12397
1225554,12398
1225753,12399
1225766,12400
1225835,12401
1225936,12402
1226000,12403
1226134,12404
1226147,12405
1226236,12406
1226318,12407
1226559,12408
1226573,12409
1226761,12410
1226775,12411
1226849,12412
1226864,12413
1226972,12414
1227000,12415
1227089,12416
1227102,12417
1227115,12418
1227206,12419
1227313,12420
1227412,12421
1227515,12422
1227889,12423
1227902,12424
1227917,12425
1227981,12426
1228106,12427
1228193,12428
1228385,12429
1228593,12430
1228700,12431
1228728,12432
1228838,12433
1228851,12434
1228864,12435
1228954,12436
1228967,12437
1229074,12438
1229181,12439
1229194,12440
1229207,12441
1229297,12442
1229311,12443
1229514,12444
1229716,12445
1229729,12446
1229742,12447
1229824,12448
1229837,12449
1229947,12450
1229974,12451
1230098,12452
1230192,12453
1230206,12454
1230219,12455
1230445,12456
1230567,12457
1230658,12458
1230672,12459
1230783,12460
1230812,12461
1230982,12462
1230995,12463
1231008,12464
1231234,12465
1231261,12466
1231351,12467
1231496,12468
1231593,12469
1231606,12470
1231680,12471
1231805,12472
1231832,12473
1231916,12474
1232040,12475
1232153,12476
1232168,12477
1232317,12478
1232407,12479
1232421,12480
1232540,12481
1232637,12482
1232864,12483
1232877,12484
1232995,12485
1233062,12486
1233075,12487
1233283,12488
1233297,12489
1233376,12490
1233483,12491
1233641,12492
1233751,12493
1233940,12494
1234021,12495
1234052,12496
1234194,12497
1234422,12498
1234435,12499
1234448,12500
1234605,12501
1234719,12502
1234733,12503
1234796,12504
1234899,12505
1235004,12506
1235017,12507
1235030,12508
1235125,12509
1235139,12510
1235367,12511
1235380,12512
1235394,12513
1235461,12514
1235556,12515
1235569,12516
1235582,12517
1235808,12518
1235903,12519
1235919,12520
1235936,12521
1236027,12522
1236042,12523
1236136,12524
1236164,12525
1236254,12526
1236266,12527
1236337,12528
1236485,12529
1236567,12530
1236670,12531
1236789,12532
1236819,12533
1236886,12534
1236913,12535
1236999,12536
1237085,12537
1237191,12538
1237204,12539
1237297,12540
1237391,12541
1237404,12542
1237492,12543
1237605,12544
1237621,12545
1237727,12546
1237740,12547
1237817,12548
1237844,12549
1237920,12550
1238003,12551
1238024,12552
1238213,12553
1238226,12554
1238424,12555
1238452,12556
1238531,12557
1238544,12558
1238557,12559
1238646,12560
1238664,12561
1238735,12562
1238765,12563
1238841,12564
1238944,12565
1239028,12566
1239114,12567
1239136,12568
1239214,12569
1239236,12570
1239311,12571
1239333,12572
1239408,12573
1239490,12574
1239512,12575
1239587,12576
1239609,12577
1239684,12578
1239706,12579
1239816,12580
1239898,12581
1239920,12582
1239995,12583
1240077,12584
1240217,12585
1240416,12586
1240429,12587
1240443,12588
1240535,12589
1240548,12590
1240561,12591
1240640,12592
1240667,12593
1240755,12594
1240768,12595
1240871,12596
1240884,12597
1240978,12598
1240991,12599
1241004,12600
1241086,12601
1241099,12602
1241203,12603
1241284,12604
1241417,12605
1241524,12606
1241537,12607
1241632,12608
1241741,12609
1241832,12610
1241843,12611
1241905,12612
1241986,12613
1242109,12614
1242203,12615
1242230,12616
1242594,12617
1242665,12618
1242764,12619
1242791,12620
1243971,12621
1243998,12622
1244101,12623
1244207,12624
1244316,12625
1244423,12626
1244509,12627
1244523,12628
1244536,12629
1244733,12630
1244761,12631
1244808,12632
1244936,12633
1244951,12634
1245152,12635
1245397,12636
1245483,12637
1245504,12638
1245762,12639
1246015,12640
1246028,12641
1246443,12642
1246650,12643
1246837,12644
1246864,12645
1246962,12646
1246983,12647
1247050,12648
1247175,12649
1247196,12650
1247355,12651
1247368,12652
1247452,12653
1247465,12654
1247478,12655
1248191,12656
1248221,12657
1248313,12658
1248328,12659
1248436,12660
1248540,12661
1248690,12662
1248773,12663
1248786,12664
1248799,12665
1249102,12666
1249299,12667
1249312,12668
1249400,12669
1249626,12670
1249639,12671
1249652,12672
1249909,12673
1249993,12674
1250212,12675
1250240,12676
1250330,12677
1250344,12678
1250357,12679
1250475,12680
1250572,12681
1250780,12682
1250891,12683
1250904,12684
1251011,12685
1251024,12686
1251037,12687
1251104,12688
1251131,12689
1251225,12690
1251253,12691
1251342,12692
1251468,12693
1251497,12694
1251576,12695
1251590,12696
1251603,12697
1251686,12698
1251700,12699
1251820,12700
1251833,12701
1251935,12702
1252105,12703
1252173,12704
1252247,12705
1252425,12706
1252505,12707
1252586,12708
1252680,12709
1252737,12710
1252769,12711
1252827,12712
1252950,12713
1252965,12714
1253041,12715
1253122,12716
1253153,12717
1253240,12718
1253343,12719
1253371,12720
1253546,12721
1253560,12722
1253656,12723
1253670,12724
1253685,12725
1253790,12726
1253803,12727
1253816,12728
1253909,12729
1253922,12730
1253935,12731
1254024,12732
1254037,12733
1254050,12734
1254143,12735
1254156,12736
1254169,12737
1254258,12738
1254273,12739
1254348,12740
1254362,12741
1254375,12742
1254464,12743
1254477,12744
1254490,12745
1254560,12746
1254588,12747
1254672,12748
1254686,12749
1254766,12750
1254855,12751
1254870,12752
1254883,12753
1254974,12754
1254988,12755
1255001,12756
1255204,12757
1255264,12758
1255537,12759
1255550,12760
1255563,12761
1255629,12762
1255658,12763
1255865,12764
1255878,12765
1255891,12766
1255985,12767
1256094,12768
1256154,12769
1256236,12770
1256324,12771
1256424,12772
1256519,12773
1256775,12774
1256803,12775
1256896,12776
1257061,12777
1257353,12778
1257366,12779
1257469,12780
1257482,12781
1257495,12782
1257565,12783
1257655,12784
1257669,12785
1257856,12786
1257971,12787
1257986,12788
1258083,12789
1258272,12790
1258300,12791
1258368,12792
1258395,12793
1258467,12794
1258680,12795
1258918,12796
1259001,12797
1259124,12798
1259152,12799
1259242,12800
1259257,12801
1259270,12802
1259382,12803
1259483,12804
1259588,12805
1259689,12806
1259801,12807
1259818,12808
1259909,12809
1260099,12810
1260113,12811
1260216,12812
1260246,12813
1260440,12814
1260454,12815
1260666,12816
1260860,12817
1261059,12818
1261072,12819
1261260,12820
1261287,12821
1261490,12822
1261504,12823
1261587,12824
1261666,12825
1261695,12826
