time,time-spent-deliberating
87605,9061
87694,9064
87709,9068
87723,9072
87797,9076
87811,9080
87825,9083
87885,9087
87900,9091
87915,9095
87988,9100
88006,9105
88023,9109
88107,9113
88121,9117
88135,9121
88208,9126
88225,9131
88270,9135
88285,9139
88345,9143
88360,9147
88407,9152
88425,9158
88444,9163
88509,9168
88527,9173
88543,9177
88593,9181
88607,9185
88705,9188
88718,9192
88782,9195
88795,9198
88879,9202
88894,9206
88908,9210
88999,9213
89012,9218
89027,9223
89086,9227
89101,9231
89115,9235
89213,9238
89223,9242
89234,9245
89314,9249
89329,9253
89344,9257
89420,9261
89434,9265
89508,9269
89522,9273
89536,9277
89621,9282
89638,9287
89655,9292
89734,9297
89827,9301
89841,9305
89931,9309
89945,9313
90014,9317
90028,9320
90107,9325
90201,9329
90215,9332
90229,9336
90301,9341
90318,9347
90336,9353
90405,9359
90423,9364
90438,9368
90508,9372
90522,9376
90616,9379
90629,9382
90642,9386
90736,9390
90750,9393
90843,9397
90857,9400
90960,9404
90974,9408
90988,9412
91062,9416
91076,9420
91173,9424
91184,9427
91194,9430
91303,9433
91317,9437
91393,9440
91403,9444
91414,9447
91479,9451
91490,9454
91500,9457
91569,9461
91583,9465
91657,9468
91670,9472
91767,9476
91778,9480
91789,9484
91857,9487
91870,9491
91944,9494
91957,9498
91971,9501
92061,9504
92074,9508
92088,9512
92195,9516
92206,9520
92217,9524
92289,9528
92303,9532
92317,9536
92389,9541
92448,9545
92463,9550
92525,9555
92542,9560
92560,9566
92619,9572
92638,9578
92657,9583
92745,9586
92759,9589
92772,9593
92845,9598
92862,9603
92879,9608
92966,9611
92980,9614
92993,9618
93041,9622
93056,9626
93071,9630
93142,9635
93157,9639
93254,9643
93265,9647
93276,9651
93348,9655
93359,9659
93370,9663
93444,9666
93457,9670
93471,9674
93539,9677
93552,9682
93627,9685
93640,9688
93653,9691
93741,9695
93756,9699
93828,9703
93839,9707
93848,9711
93917,9715
93928,9719
93995,9723
94006,9727
94116,9731
94130,9734
94236,9739
94252,9743
94267,9746
94345,9750
94359,9753
94373,9757
94455,9761
94470,9765
94540,9769
94554,9773
94568,9777
94665,9781
94676,9784
94686,9787
94745,9791
94759,9794
94830,9798
94841,9802
94852,9805
94926,9809
94937,9813
94948,9817
95045,9821
95056,9825
95067,9828
95148,9831
95161,9835
95249,9839
95263,9843
95277,9847
95351,9850
95364,9853
95377,9857
95451,9860
95464,9863
95477,9868
95538,9872
95553,9877
95569,9881
95658,9884
95672,9887
95685,9891
95783,9894
95793,9898
95804,9901
95901,9905
95912,9909
95923,9912
95995,9916
96006,9920
96112,9924
96126,9928
96191,9932
96205,9936
96220,9940
96305,9944
96319,9947
96332,9950
96404,9954
96419,9958
96501,9963
96518,9968
96533,9972
96616,9977
96634,9982
96694,9986
96708,9990
96723,9994
96793,9998
96808,10003
96824,10007
96898,10011
96913,10015
96976,10019
96991,10023
97006,10028
97067,10033
97084,10037
97098,10041
97156,10045
97170,10048
97184,10052
97256,10056
97270,10059
97348,10063
97362,10067
97422,10071
97437,10075
97453,10079
97513,10084
97528,10087
97542,10091
97622,10096
97640,10100
97655,10105
97750,10109
97765,10113
97777,10117
97850,10120
97863,10124
97877,10129
97972,10132
97985,10136
98000,10139
98071,10142
98084,10145
98098,10149
98193,10153
98208,10157
98306,10161
98321,10166
98337,10171
98405,10175
98420,10180
98436,10184
98540,10188
98555,10192
98614,10196
98628,10200
98642,10204
98742,10208
98756,10212
98770,10216
98833,10221
98850,10225
98864,10228
98973,10233
98989,10237
99003,10240
99092,10243
99105,10246
99118,10250
99194,10254
99205,10258
99278,10262
99289,10266
99300,10269
99367,10273
99381,10277
99395,10282
99464,10285
99477,10289
99491,10293
99567,10296
99577,10300
99588,10303
99665,10306
99675,10310
99748,10313
99758,10317
99769,10320
99866,10323
99876,10327
99887,10331
99965,10335
99976,10339
99987,10342
100055,10345
100068,10348
100081,10351
100174,10355
100188,10358
100201,10361
100294,10365
100308,10368
100321,10372
100404,10376
100418,10379
100431,10383
100515,10387
100530,10391
100544,10395
100634,10399
100649,10402
100752,10406
100767,10409
100870,10412
100883,10417
100898,10421
100991,10425
101005,10428
101098,10432
101112,10436
101201,10439
101214,10443
101303,10446
101314,10449
101327,10452
101420,10455
101433,10458
101446,10461
101535,10465
101549,10469
101639,10473
101654,10476
101667,10479
101760,10482
101773,10486
101788,10489
101877,10493
101891,10497
101905,10500
102006,10503
102020,10507
102035,10511
102106,10515
102120,10518
102133,10521
102225,10524
102238,10529
102334,10533
102348,10536
102361,10539
102449,10542
102462,10546
102476,10550
102548,10554
102559,10558
102570,10561
102641,10565
102652,10569
102746,10572
102759,10576
102773,10580
102867,10583
102880,10586
102893,10589
102995,10592
103008,10596
103022,10599
103131,10603
103145,10606
103156,10610
103226,10613
103239,10616
103252,10620
103346,10623
103359,10626
103372,10629
103462,10632
103475,10637
103549,10641
103563,10645
103577,10649
103653,10653
103667,10656
103681,10660
103753,10664
103764,10668
103868,10673
103937,10677
103951,10680
103964,10684
104062,10688
104154,10693
104170,10696
104183,10699
104276,10702
104289,10706
104303,10710
104375,10715
104392,10720
104451,10725
104520,10729
104534,10732
104547,10736
104642,10739
104655,10742
104669,10745
104762,10749
104776,10752
104790,10755
104877,10760
104948,10764
104962,10768
105054,10771
105067,10774
105080,10778
105141,10782
105155,10786
105171,10790
105255,10794
105269,10797
105348,10801
105362,10805
105376,10809
105458,10812
105471,10816
105545,10819
105558,10822
105571,10826
105664,10829
105677,10834
105773,10838
105787,10841
105800,10846
105858,10850
105872,10854
105889,10858
105966,10862
105977,10866
105988,10870
106095,10874
106106,10878
106115,10882
106184,10886
106195,10890
106206,10894
106280,10897
106293,10901
106307,10904
106374,10908
106388,10911
106401,10915
106511,10918
106525,10922
106539,10926
106625,10931
106709,10936
106727,10941
106744,10946
106815,10950
106829,10954
106844,10959
106940,10962
106953,10966
107035,10970
107050,10974
107065,10978
107140,10983
107219,10987
107233,10991
107325,10994
107338,10997
107351,11001
107445,11004
107458,11007
107471,11011
107539,11014
107552,11017
107642,11020
107655,11023
107734,11027
107748,11030
107809,11034
107823,11038
107838,11043
107909,11047
107923,11051
107938,11055
108009,11059
108023,11063
108108,11066
108121,11069
108134,11072
108239,11076
108299,11080
108314,11084
108329,11088
108387,11092
108402,11096
108474,11099
108487,11102
108559,11106
108573,11109
108587,11113
108656,11118
108673,11122
108688,11126
108770,11131
108865,11135
108879,11138
108892,11141
108963,11145
108977,11149
108992,11153
109062,11157
109077,11161
109171,11164
109184,11167
109197,11171
109291,11175
109305,11178
109318,11182
109393,11186
109407,11191
109502,11194
109515,11197
109528,11200
109612,11204
109626,11207
109639,11211
109719,11214
109732,11219
109794,11224
109812,11229
109828,11233
109921,11236
109934,11239
109947,11242
110035,11245
110048,11249
110138,11252
110151,11255
110165,11259
110240,11263
110254,11267
110268,11270
110347,11273
110360,11276
110373,11280
110457,11284
110471,11289
110486,11294
110545,11298
110559,11301
110573,11306
110658,11310
110673,11314
110688,11317
110771,11321
110785,11325
110799,11329
110882,11334
110897,11337
110989,11340
111002,11343
111084,11347
111098,11350
111111,11353
111194,11356
111207,11359
111286,11363
111300,11366
111393,11370
111408,11374
111423,11378
111521,11383
111578,11387
111592,11391
111607,11395
111685,11399
111699,11404
111715,11408
111827,11412
111841,11415
111852,11419
111926,11423
111940,11428
112015,11431
112028,11434
112041,11437
112110,11440
112123,11443
112136,11446
112222,11450
112237,11455
112252,11459
112350,11463
112365,11467
112379,11470
112474,11474
112488,11478
112503,11482
112594,11485
112607,11488
112620,11492
112691,11496
112705,11500
112719,11504
112803,11508
112817,11511
112909,11515
112923,11518
112936,11521
113025,11524
113038,11527
113051,11530
113142,11534
113157,11537
113236,11541
113251,11545
113266,11549
113358,11553
113372,11556
113466,11560
113480,11563
113493,11567
113563,11570
113576,11573
113589,11576
113681,11580
113695,11583
113708,11587
113798,11590
113811,11593
113824,11596
113913,11600
113927,11604
113995,11607
114008,11611
114080,11614
114093,11617
114106,11620
114178,11624
114193,11629
114210,11634
114293,11638
114307,11643
114323,11647
114429,11651
114493,11654
114506,11657
114519,11660
114588,11664
114604,11669
114622,11674
114697,11678
114712,11683
114727,11687
114802,11691
114816,11694
114829,11699
114900,11702
114913,11705
114926,11708
115000,11713
115017,11717
115032,11722
115116,11728
115134,11732
115148,11736
115227,11741
115244,11746
115262,11751
115340,11757
115358,11762
115376,11768
115435,11773
115505,11776
115518,11780
115532,11783
115613,11787
115627,11791
115674,11794
115688,11799
115704,11804
115775,11808
115789,11811
115894,11815
115908,11818
115921,11821
116005,11827
116022,11832
116037,11836
116143,11841
116159,11845
116173,11848
116242,11853
116322,11857
116336,11860
116349,11863
116441,11866
116454,11870
116468,11874
116540,11878
116554,11881
116567,11885
116660,11889
116674,11893
116688,11897
116760,11901
116771,11905
116782,11909
116856,11912
116869,11915
116882,11918
116965,11921
116978,11924
117072,11928
117086,11932
117179,11935
117192,11939
117271,11944
117288,11949
117305,11954
117377,11960
117396,11965
117412,11969
117516,11973
117531,11977
117604,11981
117618,11985
117632,11989
117717,11993
117732,11997
117747,12001
117838,12005
117852,12008
117865,12012
117929,12016
117944,12020
117959,12024
118044,12027
118058,12031
118073,12034
118169,12038
118180,12041
118251,12045
118262,12049
118271,12053
118347,12056
118360,12059
118373,12062
118465,12066
118479,12069
118492,12072
118601,12075
118615,12079
118629,12083
118735,12087
118804,12090
118817,12094
118831,12097
118923,12100
118936,12104
119019,12108
119034,12113
119050,12117
119147,12122
119225,12127
119242,12132
119260,12136
119348,12139
119361,12143
119430,12148
119448,12153
119463,12157
119536,12162
119616,12165
119629,12168
119642,12171
119695,12176
119713,12181
119729,12186
119792,12192
119811,12197
119881,12201
119895,12204
119908,12207
119996,12210
120009,12214
120023,12218
120129,12222
120202,12225
120215,12229
120229,12232
120317,12235
120330,12239
120344,12243
120401,12248
120419,12252
120434,12257
120503,12261
120518,12266
120535,12270
120603,12273
120618,12277
120634,12280
120719,12284
120734,12288
120748,12292
120820,12296
120831,12299
120841,12303
120916,12307
120927,12310
120937,12313
121025,12316
121039,12320
121053,12323
121109,12327
121124,12331
121139,12336
121221,12340
121236,12344
121251,12348
121309,12352
121324,12356
121338,12360
121400,12364
121414,12368
121428,12372
121530,12376
121599,12379
121612,12383
121626,12387
121684,12391
121698,12394
121712,12398
121802,12402
121875,12405
121888,12409
121902,12414
121975,12417
121988,12421
122002,12425
122074,12428
122087,12431
122100,12434
122174,12439
122190,12444
122206,12449
122281,12454
122297,12459
122313,12464
122384,12469
122400,12473
122414,12476
122487,12479
122500,12482
122513,12485
122588,12490
122604,12494
122618,12498
122724,12502
122738,12506
122835,12510
122846,12514
122855,12518
122929,12521
122942,12524
122955,12527
123056,12531
123070,12535
123177,12539
123188,12543
123295,12547
123306,12551
123317,12555
123376,12559
123391,12563
123406,12568
123500,12572
123515,12576
123531,12581
123621,12584
123634,12588
123705,12591
123718,12596
123733,12599
123827,12603
123842,12607
123934,12610
123948,12613
123961,12616
124018,12620
124033,12624
124048,12628
124117,12632
124131,12636
124200,12640
124214,12644
124309,12649
124322,12654
124338,12658
124415,12662
124429,12666
124443,12670
124541,12676
124558,12680
124573,12684
124680,12688
124691,12691
124762,12695
124773,12699
124845,12702
124858,12705
124871,12708
124977,12713
124993,12718
125009,12722
125078,12726
125089,12730
125100,12734
125172,12738
125183,12742
125192,12746
125285,12750
125299,12754
125373,12757
125386,12761
125400,12764
125497,12769
125513,12774
125529,12778
125583,12782
125597,12785
125610,12789
125695,12792
125708,12796
125722,12800
125803,12804
125818,12808
125879,12813
125897,12818
125916,12823
125973,12828
125989,12832
126003,12836
126074,12840
126089,12844
126104,12848
126176,12852
126191,12857
126278,12860
126291,12863
126304,12867
126384,12871
126398,12875
126413,12879
126470,12883
126484,12887
126499,12891
126571,12895
126585,12898
126598,12901
126677,12904
126690,12909
126772,12912
126786,12916
126878,12920
126892,12923
126994,12926
127008,12929
127021,12933
127116,12937
127131,12941
127145,12944
127237,12947
127251,12950
127264,12953
127354,12958
127370,12961
127383,12964
127474,12968
127547,12973
127614,12977
127625,12981
127636,12984
127712,12988
127723,12991
127733,12995
127805,12999
127816,13003
127827,13006
127898,13010
127909,13014
127999,13019
128012,13024
128028,13027
128134,13031
128148,13034
128162,13038
128234,13042
128245,13046
128320,13050
128331,13054
128340,13058
128409,13062
128420,13066
128526,13071
128539,13075
128553,13079
128650,13083
128661,13087
128757,13092
128773,13095
128786,13098
128888,13103
128904,13107
128918,13110
129011,13113
129024,13117
129121,13121
129132,13125
129143,13129
129220,13133
129231,13136
129241,13139
129312,13142
129325,13145
129338,13148
129430,13151
129444,13155
129520,13158
129533,13162
129547,13166
129619,13170
129630,13174
129641,13178
129716,13182
129727,13185
129737,13188
129808,13192
129822,13196
129836,13200
129911,13204
129922,13208
129933,13212
130030,13216
130041,13220
130108,13224
130119,13228
130128,13232
130190,13238
130210,13244
130229,13249
130322,13253
130337,13258
130352,13261
130410,13265
130426,13269
130442,13273
130521,13279
130538,13285
130555,13291
130627,13297
130644,13302
130659,13305
130718,13310
130736,13315
130754,13320
130846,13324
130860,13328
130943,13332
130957,13337
130972,13342
131041,13346
131056,13351
131071,13354
131148,13359
131165,13363
131257,13367
131271,13371
131285,13375
131357,13379
131368,13383
131459,13387
131473,13390
131553,13394
131568,13398
131582,13402
131642,13407
131660,13412
131677,13416
131771,13421
131788,13426
131801,13430
131870,13434
131881,13437
131891,13440
131947,13445
131965,13449
131979,13453
132036,13457
132051,13461
132118,13465
132129,13469
132140,13473
132237,13477
132248,13481
132305,13485
132320,13489
132335,13494
132431,13498
132446,13502
132519,13506
132534,13510
132549,13514
132620,13518
132634,13522
132648,13526
132752,13530
132766,13534
132780,13538
132867,13541
132880,13545
132894,13549
132986,13553
133000,13557
133060,13561
133075,13566
133091,13570
133194,13574
133208,13578
133222,13582
133319,13585
133332,13589
133419,13594
133434,13597
133448,13602
133542,13606
133556,13610
133570,13614
133642,13617
133655,13621
133669,13625
133737,13629
133751,13632
133821,13637
133839,13643
133858,13648
133942,13651
133957,13656
134029,13660
134044,13664
134059,13668
134152,13671
134167,13675
134241,13679
134255,13682
134268,13686
134353,13689
134366,13692
134380,13695
134460,13700
134507,13704
134522,13708
134537,13713
134602,13717
134617,13721
134631,13725
134703,13728
134716,13731
134729,13734
134834,13739
134847,13743
134861,13746
134928,13749
134941,13753
134955,13757
135030,13761
135041,13765
135050,13769
135112,13773
135126,13777
135187,13781
135201,13785
135215,13789
135262,13793
135278,13798
135355,13802
135366,13806
135425,13810
135439,13814
135456,13818
135508,13823
135526,13829
135545,13834
135620,13840
135639,13845
135700,13850
135716,13854
135731,13858
135820,13863
135836,13869
135853,13875
135928,13881
135945,13887
135962,13893
136046,13899
136063,13904
136078,13908
136162,13913
136177,13916
136191,13921
136278,13924
136292,13930
136310,13935
136389,13939
136404,13943
136418,13947
136476,13951
136490,13955
136504,13959
136573,13962
136586,13965
136656,13969
136671,13973
136777,13977
136792,13981
136856,13986
136873,13991
136891,13996
136969,14001
136985,14005
137002,14009
137091,14013
137105,14017
137119,14021
137205,14024
137218,14027
137298,14031
137312,14035
137326,14039
137409,14043
137425,14048
137441,14053
137526,14057
137541,14061
137636,14065
137650,14068
137663,14072
137723,14076
137738,14081
137754,14086
137830,14090
137844,14094
137859,14099
137930,14104
137947,14109
137964,14113
138060,14117
138075,14121
138159,14125
138173,14128
138186,14132
138280,14135
138293,14139
138307,14144
138383,14148
138397,14152
138411,14155
138513,14158
138526,14162
138606,14165
138620,14170
138636,14174
138726,14178
138741,14182
138816,14186
138830,14190
138844,14194
138917,14198
138928,14201
138938,14204
139034,14208
139045,14212
139056,14216
139132,14219
139145,14222
139243,14227
139259,14231
139273,14234
139340,14237
139353,14241
139448,14245
139463,14249
139531,14252
139544,14256
139558,14260
139630,14263
139643,14267
139657,14271
139760,14275
139774,14278
139787,14282
139869,14286
139883,14289
139897,14293
140003,14297
140017,14301
140031,14305
140129,14308
140142,14312
140156,14316
140228,14320
140242,14323
140255,14327
140327,14331
140341,14335
140355,14339
140449,14342
140462,14346
140539,14350
140550,14354
140559,14358
140628,14361
140641,14364
140654,14367
140759,14371
140773,14375
140787,14378
140866,14382
140881,14386
140895,14390
141005,14394
141019,14397
141033,14401
141125,14404
141138,14407
141151,14410
141256,14414
141270,14417
141283,14422
141354,14425
141367,14428
141380,14431
141489,14436
141505,14440
141519,14443
141616,14446
141629,14450
141731,14454
141745,14457
141758,14462
141827,14465
141840,14469
141854,14473
141922,14476
141935,14480
141996,14484
142012,14488
142027,14492
142120,14496
142134,14500
142148,14503
142241,14506
142254,14510
142312,14514
142327,14518
142342,14522
142435,14525
142449,14529
142523,14533
142539,14538
142554,14542
142623,14546
142637,14550
142651,14554
142734,14558
142749,14563
142765,14567
142847,14571
142862,14575
142876,14579
142935,14584
142952,14588
142967,14592
143046,14596
143061,14600
143075,14604
143167,14608
143181,14611
143286,14616
143302,14620
143316,14624
143392,14627
143405,14630
143418,14633
143516,14637
143530,14640
143543,14644
143611,14647
143624,14651
143638,14655
143696,14659
143711,14663
143787,14667
143801,14671
143815,14674
143924,14679
143940,14683
143954,14686
144023,14689
144036,14693
144050,14697
144112,14701
144127,14705
144142,14709
144218,14712
144231,14716
144245,14720
144348,14724
144362,14727
144375,14731
144467,14734
144480,14737
144493,14740
144594,14744
144608,14748
144622,14752
144694,14755
144707,14758
144720,14761
144826,14765
144840,14769
144855,14773
144948,14776
144961,14781
144976,14785
145080,14789
145095,14792
145108,14796
145184,14801
145199,14804
145212,14807
145310,14811
145324,14814
145337,14818
145429,14821
145442,14824
145455,14827
145560,14831
145574,14835
145589,14839
145658,14843
145672,14846
145685,14849
145790,14853
145804,14857
145818,14861
145909,14864
145920,14867
145933,14871
146023,14874
146036,14878
146050,14882
146126,14885
146139,14888
146152,14891
146254,14895
146268,14899
146282,14903
146358,14906
146371,14909
146384,14912
146490,14917
146506,14922
146522,14926
146609,14929
146623,14932
146636,14936
146730,14939
146743,14943
146757,14947
146827,14950
146840,14954
146854,14958
146952,14961
146965,14965
146979,14969
147068,14972
147082,14976
147096,14980
147206,14984
147220,14988
147234,14992
147313,14997
147330,15001
147345,15005
147420,15009
147431,15012
147509,15016
147524,15020
147538,15024
147648,15028
147662,15032
147737,15036
147748,15040
147759,15043
147837,15048
147854,15052
147868,15056
147940,15060
147955,15064
147971,15068
148062,15071
